STATION_NAME,DATE,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYRelativeHumidity,NORMALIZED_TEMPERATURE
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 19:39,57,52,70,53.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 19:47,57,51,67,52.98
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 20:38,57,52,72,53.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 20:47,55,51,77,51.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 21:38,56,52,76,52.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 21:59,56,52,76,52.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 22:18,56,52,75,53.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 22:38,56,52,76,52.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 22:59,55,51,77,51.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 23:18,56,52,76,52.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 23:39,55,51,76,51.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 23:58,56,52,76,52.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 00:19,55,52,79,52.63
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 00:38,54,52,84,52.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 00:58,54,52,88,52.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 01:18,54,52,88,52.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 01:38,53,51,89,51.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 01:59,54,52,89,52.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 02:18,54,52,90,52.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 02:39,54,52,91,52.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 02:58,54,52,91,52.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 03:19,53,52,91,52.09
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 03:38,54,52,91,52.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 03:58,53,52,91,52.09
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 04:19,53,52,91,52.09
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 04:38,53,52,92,52.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 04:58,53,52,91,52.09
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 05:18,53,52,92,52.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 05:39,54,52,91,52.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 06:39,54,52,90,52.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 07:38,54,52,91,52.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 07:45,54,52,88,52.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 08:38,54,53,91,53.09
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 08:46,55,53,88,53.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 09:15,55,54,94,54.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 09:39,55,54,91,54.09
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 09:47,55,54,94,54.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 10:39,56,55,91,55.09
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 10:48,57,55,88,55.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 11:38,56,55,91,55.09
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 11:47,55,54,94,54.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 12:39,57,55,91,55.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 12:47,57,56,94,56.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 13:39,58,56,91,56.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 14:39,58,56,87,56.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 14:48,59,57,88,57.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 15:38,59,56,83,56.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 15:45,59,56,82,56.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 16:39,60,57,82,57.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 16:47,59,56,82,56.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 17:38,58,55,82,55.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 17:50,59,56,82,56.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 18:38,58,55,80,55.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 18:50,57,54,82,54.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 19:39,58,55,80,55.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 19:48,57,54,82,54.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 20:38,57,54,82,54.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 20:48,57,54,82,54.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 21:38,57,54,84,54.48
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 21:59,56,53,83,53.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 22:18,56,53,83,53.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 22:39,56,53,82,53.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 22:58,56,53,84,53.48
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 23:19,56,53,84,53.48
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 23:39,55,53,85,53.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-05 23:59,55,53,85,53.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 00:18,55,53,85,53.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 00:39,54,52,86,52.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 00:59,54,52,88,52.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 01:18,54,52,87,52.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 01:39,54,52,88,52.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 01:59,53,51,89,51.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 02:18,53,51,89,51.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 02:39,52,50,89,50.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 02:59,53,51,89,51.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 03:18,52,50,89,50.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 03:39,52,50,91,50.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 03:59,52,51,91,51.09
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 04:18,52,50,91,50.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 04:39,52,50,91,50.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 04:59,52,50,91,50.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 05:18,51,50,91,50.09
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 05:39,51,49,90,49.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 06:39,51,49,91,49.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 07:38,48,47,91,47.09
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 07:45,48,47,87,47.13
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 08:39,50,48,88,48.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 08:46,50,48,88,48.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 09:39,55,49,63,51.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 09:47,55,51,77,51.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 10:39,57,50,63,52.59
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 10:47,57,51,63,53.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 11:38,60,51,53,55.23
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 11:47,61,51,48,56.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 12:38,62,50,41,57.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 13:38,62,49,36,57.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 13:55,64,51,37,59.19
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 14:38,63,51,39,58.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 14:50,63,51,42,57.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 15:39,64,51,37,59.19
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 15:50,63,50,39,57.93
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 16:38,62,50,41,57.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 16:50,61,49,39,56.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 17:38,57,47,45,52.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 17:50,59,46,36,54.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 18:38,56,46,45,51.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 18:50,55,46,47,50.77
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 19:39,51,45,63,47.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 19:55,52,47,67,48.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 20:38,51,46,70,47.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 20:50,48,45,76,45.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 21:39,46,43,80,43.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 21:58,48,45,76,45.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 22:18,48,45,76,45.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 22:39,48,44,76,44.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 22:58,47,44,77,44.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 23:18,47,44,76,44.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 23:39,47,44,76,44.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-06 23:59,44,42,81,42.38
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 00:18,44,42,84,42.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 00:39,46,43,77,43.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 00:58,47,43,69,44.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 01:19,47,42,68,43.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 01:38,47,43,70,44.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 01:58,46,42,74,43.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 02:19,46,43,77,43.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 02:38,48,43,69,44.55
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 02:58,49,44,66,45.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 03:18,48,44,75,45.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 03:38,48,44,73,45.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 03:58,49,44,69,45.55
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 04:19,49,44,69,45.55
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 04:38,48,44,73,45.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 04:58,48,45,77,45.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 05:19,49,45,73,46.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 05:38,50,44,63,46.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 06:38,50,46,70,47.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 06:50,50,46,71,47.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 07:38,50,46,71,47.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 07:50,50,46,71,47.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 08:38,51,48,78,48.66
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 08:50,50,48,82,48.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 09:38,55,49,65,51.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 09:46,55,48,59,50.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 10:38,58,50,57,53.44
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 10:50,59,51,55,54.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 11:38,61,50,45,56.05
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 11:50,63,52,45,58.05
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 12:38,63,52,47,57.83
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 12:50,64,52,43,58.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 13:39,66,54,45,60.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 13:48,66,54,43,60.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 14:38,68,55,42,62.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 14:50,68,56,43,62.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 15:38,68,53,35,62.75
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 15:50,66,52,37,60.82
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 16:38,65,51,37,59.82
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 16:48,64,51,37,59.19
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 17:39,62,50,41,57.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 17:49,61,49,42,55.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 18:39,59,48,43,54.27
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 18:50,59,48,42,54.38
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 19:38,58,47,43,53.27
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 19:50,57,47,44,52.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 20:38,57,47,48,52.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 21:38,54,46,53,49.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 21:58,56,48,54,51.68
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 22:19,54,48,63,50.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 22:38,54,49,74,50.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 22:58,54,49,70,50.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 23:19,56,47,50,51.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 23:38,55,48,59,50.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-07 23:58,54,49,67,50.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 00:19,55,49,66,51.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 00:38,55,50,69,51.55
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 00:59,55,49,65,51.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 01:18,56,49,62,51.66
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 01:38,55,50,68,51.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 01:59,55,50,69,51.55
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 02:18,54,49,71,50.45
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 02:38,53,48,72,49.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 02:59,52,49,80,49.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 03:18,52,49,82,49.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 03:38,51,48,83,48.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 03:59,52,48,72,49.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 04:18,51,48,79,48.63
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 04:38,53,49,76,49.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 04:59,52,48,77,48.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 05:18,51,48,82,48.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 05:38,51,48,77,48.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 06:39,51,48,77,48.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 06:50,50,48,82,48.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 07:38,51,48,84,48.48
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 07:49,52,49,82,49.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 08:38,56,51,70,52.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 09:38,62,54,58,57.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 09:50,64,54,52,58.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 10:38,68,57,50,62.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 10:50,70,56,40,64.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 11:37,72,56,35,66.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 11:50,73,58,36,67.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 12:38,74,58,35,68.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 13:38,75,58,32,69.56
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 13:47,75,58,34,69.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 14:38,74,59,38,68.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 14:50,73,59,41,67.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 15:38,72,59,44,66.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 15:50,72,59,44,66.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 16:38,71,57,39,65.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 16:50,68,56,43,62.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 17:38,67,56,47,61.83
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 17:50,68,56,43,62.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 18:38,67,55,45,61.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 18:50,66,55,46,60.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 19:39,63,51,42,57.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 19:50,61,53,59,56.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 20:39,62,51,46,56.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 20:50,63,51,42,57.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 21:38,59,52,63,54.59
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 21:58,60,53,60,55.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 22:19,60,52,57,55.44
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 22:38,60,53,61,55.730000000000004
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 22:58,58,52,64,54.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 23:19,59,52,62,54.66
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 23:38,59,53,64,55.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-08 23:58,61,54,63,56.59
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 00:19,60,54,64,56.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 00:38,60,54,66,56.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 00:58,61,54,63,56.59
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 01:19,58,54,73,55.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 01:38,58,54,76,54.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 01:58,59,54,70,55.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 02:19,58,54,76,54.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 02:38,58,53,70,54.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 02:58,59,53,68,54.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 03:19,57,53,75,54.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 03:38,56,53,79,53.63
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 03:58,58,53,73,54.35
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 04:19,56,53,81,53.57
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 04:38,56,53,79,53.63
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 04:58,56,53,80,53.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 05:19,56,53,83,53.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 05:39,56,53,84,53.48
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 06:39,54,52,88,52.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 07:39,54,51,83,51.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 07:48,55,53,88,53.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 08:10,55,52,82,52.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 08:39,54,52,87,52.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 08:46,54,51,82,51.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 09:38,54,52,89,52.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 09:47,54,52,88,52.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 10:38,56,54,88,54.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 11:32,57,55,88,55.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 11:38,57,55,85,55.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 11:50,57,55,88,55.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 12:38,57,55,90,55.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 12:50,57,55,88,55.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 13:39,58,56,89,56.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 13:45,57,55,88,55.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 14:39,59,57,86,57.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 14:50,59,57,88,57.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 15:38,59,56,81,56.57
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 15:47,59,56,82,56.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 16:38,59,56,80,56.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 16:50,57,55,88,55.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 17:38,57,55,85,55.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 17:50,55,53,88,53.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 18:38,56,54,88,54.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 18:50,55,52,82,52.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 19:38,55,53,90,53.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 19:50,54,52,88,52.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 20:38,51,49,89,49.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 20:50,54,52,88,52.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 21:38,52,50,89,50.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 21:59,51,49,89,49.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 22:18,51,49,89,49.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 22:38,53,51,88,51.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-09 22:59,52,50,86,50.28
